idPlayer,kmeans_cluster,archetype,hierarchical_cluster,kda_ratio,headshot_rate,win_rate,entry_aggression,support_score,objective_score
649,0,Passive/Low Impact,2,0.8975069252077562,0.32932469935245146,0.45454545454545453,0.05712788259958071,0.043113101903695404,0.06341719077568134
651,2,Balanced Aggressor,2,1.150684931506849,0.3273542600896861,0.5652173913043478,0.059677419354838716,0.006726457399103139,0.048387096774193554
652,2,Balanced Aggressor,2,1.036790780141844,0.30048780487804877,0.4336283185840708,0.10433037953519478,0.017317073170731705,0.05835144624644708
653,2,Balanced Aggressor,1,1.0930587337909992,0.37905844155844154,0.39705882352941174,0.10591715976331362,0.03165584415584415,0.06390532544378699
656,2,Balanced Aggressor,1,1.0893854748603353,0.46285714285714286,0.3157894736842105,0.0979955456570156,0.014285714285714284,0.0400890868596882
658,2,Balanced Aggressor,1,1.1937254901960785,0.410566037735849,0.4262295081967213,0.12134146341463414,0.013584905660377357,0.07621951219512195
659,1,Support/Utility Player,3,1.0106022052586938,0.34378109452736316,0.4672131147540984,0.07335662114957128,0.049253731343283584,0.05906637027627819
660,2,Balanced Aggressor,0,1.1373134328358208,0.4498269896193772,0.5294117647058824,0.11277632071937055,0.02965892239248641,0.04645934807043837
663,2,Balanced Aggressor,1,1.180851063829787,0.4365482233502538,0.5,0.09803921568627451,0.025380710659898477,0.07058823529411765
664,1,Support/Utility Player,3,0.9263271939328277,0.3758344459279039,0.4583333333333333,0.06537242472266244,0.02870493991989319,0.08478605388272582
665,3,Dominant Fragger,1,1.4182839632277835,0.39657233957752097,0.4742268041237113,0.13685789276340457,0.049422080510163405,0.07949006374203225
669,2,Balanced Aggressor,1,1.1373801916932909,0.2987012987012987,0.3888888888888889,0.09511568123393316,0.016233766233766236,0.017994858611825194
674,2,Balanced Aggressor,0,1.0887489264242771,0.40106215578284815,0.439453125,0.12017490952955368,0.020357985837922896,0.03664053075995175
675,0,Passive/Low Impact,2,1.004739336492891,0.27608695652173915,0.38461538461538464,0.09492273730684328,0.023913043478260867,0.06033848417954378
676,1,Support/Utility Player,1,1.139475908706678,0.4295035460992908,0.5251396648044693,0.10414954806902219,0.04141843971631206,0.07559572719802794
678,0,Passive/Low Impact,3,0.8784119106699753,0.34576271186440677,0.45569620253164556,0.08267326732673268,0.05254237288135593,0.04108910891089109
679,3,Dominant Fragger,0,1.6201651455888744,0.41308493472201846,0.5062240663900415,0.14865689865689866,0.02933841865923427,0.07371794871794872
681,0,Passive/Low Impact,2,0.9409652971679299,0.2978260869565217,0.35789473684210527,0.05918810040285095,0.02133088385384772,0.03889061047412458
682,3,Dominant Fragger,0,1.4461279461279462,0.4838649155722327,0.5922330097087378,0.1290832455216017,0.04821763602251407,0.09027046013347384
683,2,Balanced Aggressor,0,1.3319999999999999,0.35034013605442177,0.42857142857142855,0.13946587537091987,0.003401360544217687,0.05637982195845697
684,0,Passive/Low Impact,3,0.9174222004410683,0.3246753246753247,0.5175879396984925,0.07027225901398086,0.03835699184536394,0.06070640176600441
685,3,Dominant Fragger,0,1.1996404779528391,0.4982918006430868,0.5707762557077626,0.14191091240271567,0.050140675241157555,0.03477396920019871
688,2,Balanced Aggressor,1,1.0069520673252836,0.3710078805474906,0.45149253731343286,0.08976333846800166,0.021440432971850304,0.040050413107407916
689,2,Balanced Aggressor,1,1.1566951566951569,0.3071324599708879,0.5428571428571428,0.104638619201726,0.02328966521106259,0.05501618122977346
690,0,Passive/Low Impact,2,1.1408717624763107,0.24341279799247179,0.3711340206185567,0.06988277727682597,0.0150564617314931,0.05725879170423805
692,2,Balanced Aggressor,1,1.263231197771588,0.3878865979381443,0.5,0.12710084033613447,0.027061855670103094,0.05462184873949581
693,2,Balanced Aggressor,0,1.0729942540966162,0.44895229603209985,0.4890829694323144,0.10601343601507456,0.017610343290236294,0.053744060298213985
695,3,Dominant Fragger,0,1.314176245210728,0.3288135593220339,0.6428571428571429,0.13636363636363635,0.04067796610169491,0.05965909090909091
696,2,Balanced Aggressor,0,1.3904761904761906,0.47040971168437024,0.4444444444444444,0.09577464788732394,0.0212443095599393,0.059154929577464786
698,3,Dominant Fragger,0,1.5708699902248289,0.4420836189170665,0.5964912280701754,0.10776439089692101,0.047292666209732694,0.06626506024096385
699,2,Balanced Aggressor,0,1.2143364718422456,0.44894323426998134,0.5480943738656987,0.1127384196185286,0.026690273043823935,0.04495912806539509
703,3,Dominant Fragger,0,1.1745773069871666,0.4566095824514143,0.5495867768595041,0.11506469500924214,0.041947277275351164,0.05745532963647566
705,1,Support/Utility Player,3,0.9825581395348837,0.47295918367346945,0.4727272727272727,0.05927152317880795,0.015306122448979591,0.11589403973509933
708,1,Support/Utility Player,3,1.196,0.3280632411067194,0.6923076923076923,0.08645533141210374,0.03952569169960475,0.037463976945244955
709,1,Support/Utility Player,3,1.1011097410604191,0.3702046035805626,0.48295454545454547,0.07110438729198185,0.050831202046035806,0.08709747136373461
710,3,Dominant Fragger,0,1.6226190476190474,0.41205615194054507,0.58,0.10608552631578948,0.018992568125516106,0.06661184210526316
711,2,Balanced Aggressor,2,1.0078459343794581,0.381294964028777,0.4868421052631579,0.06203208556149733,0.008792965627498003,0.032620320855614976
713,2,Balanced Aggressor,0,1.1825163962720056,0.33605947955390336,0.491588785046729,0.1569209527096997,0.017380690493760124,0.03997238522609596
718,2,Balanced Aggressor,1,1.1934452438049563,0.39083969465648855,0.5348837209302325,0.08760186263096624,0.013358778625954196,0.05442374854481955
719,1,Support/Utility Player,1,1.13738959764475,0.37048503611971106,0.5,0.10124724871606748,0.029927760577915376,0.07336757153338225
720,2,Balanced Aggressor,1,1.0986301369863014,0.35492957746478876,0.3888888888888889,0.13829787234042554,0.03380281690140845,0.04893617021276595
726,2,Balanced Aggressor,0,1.1354723707664882,0.3977474807350327,0.43037974683544306,0.14035939776590578,0.008891523414344992,0.04225352112676057
728,1,Support/Utility Player,3,1.3216305372290293,0.4375363160952935,0.47639484978540775,0.06665590703679793,0.024615709682531295,0.08812136862491929
729,2,Balanced Aggressor,1,1.1483679525222552,0.2662889518413598,0.3333333333333333,0.14055299539170507,0.0,0.04377880184331798
730,0,Passive/Low Impact,2,0.8674832962138086,0.24780058651026393,0.30612244897959184,0.07552083333333333,0.030791788856304982,0.05295138888888889
731,1,Support/Utility Player,1,1.075229357798165,0.3751678853902403,0.4700854700854701,0.07379082265398924,0.03402477242202657,0.062422488631665975
735,0,Passive/Low Impact,1,1.1407867494824018,0.3329918032786885,0.3673469387755102,0.08307926829268292,0.009221311475409836,0.05945121951219512
737,2,Balanced Aggressor,1,1.159927140255009,0.40214285714285714,0.42142857142857143,0.10567995630802839,0.014642857142857143,0.05215729109776079
740,1,Support/Utility Player,3,1.0,0.36468330134357,0.6428571428571429,0.08839050131926121,0.05950095969289827,0.04881266490765171
742,2,Balanced Aggressor,2,0.9761816151842204,0.29778581111613195,0.488,0.10526315789473684,0.0072300045187528245,0.06918982850384388
743,0,Passive/Low Impact,1,1.0985533453887883,0.35307727903748265,0.46956521739130436,0.07065395990798555,0.021939972559812303,0.066053236937233
744,0,Passive/Low Impact,2,1.1036906854130053,0.35172413793103446,0.28125,0.07894736842105263,0.03793103448275862,0.05124653739612189
746,0,Passive/Low Impact,2,0.9834710743801652,0.30386740331491713,0.5434782608695652,0.05195843325339729,0.019337016574585635,0.0759392486011191
747,2,Balanced Aggressor,2,1.0181430096051225,0.3136094674556213,0.4318181818181818,0.1111111111111111,0.001183431952662722,0.045454545454545456
748,2,Balanced Aggressor,1,1.1041740991794506,0.37664748468535364,0.46953405017921146,0.12300837159060221,0.016335622795619082,0.07223872535781799
749,1,Support/Utility Player,3,1.2559867877786954,0.38130563798219586,0.5303030303030303,0.09615384615384615,0.024480712166172106,0.09332579185520362
751,2,Balanced Aggressor,1,1.0272727272727273,0.40769230769230774,0.5909090909090909,0.07381370826010546,0.015384615384615384,0.054481546572934976
753,2,Balanced Aggressor,2,1.1437308868501528,0.29685916919959476,0.4807692307692308,0.08307926829268293,0.01519756838905775,0.056402439024390245
754,2,Balanced Aggressor,1,1.062780269058296,0.35384615384615387,0.6363636363636364,0.054313099041533544,0.015384615384615384,0.04153354632587859
756,1,Support/Utility Player,3,1.2938144329896908,0.3711495116453794,0.640625,0.06538237011091652,0.03906836964688205,0.08114419147694103
757,2,Balanced Aggressor,1,1.0983139396817858,0.3970120009796718,0.42727272727272725,0.08116144831205176,0.021797697771246634,0.0673430120692671
758,0,Passive/Low Impact,2,0.7963302752293578,0.3183023872679045,0.4444444444444444,0.03953147877013177,0.007957559681697611,0.07906295754026355
759,3,Dominant Fragger,3,1.414330218068536,0.34900990099009904,0.5555555555555556,0.12814645308924486,0.012376237623762377,0.10755148741418764
761,2,Balanced Aggressor,1,1.1725784447476126,0.34134298880842656,0.5620915032679739,0.08647175421209118,0.02106649111257406,0.04583746283448959
763,2,Balanced Aggressor,1,0.970326409495549,0.4232081911262799,0.4444444444444444,0.10619469026548672,0.0477815699658703,0.05088495575221239
764,2,Balanced Aggressor,1,1.1245283018867926,0.35294117647058826,0.46153846153846156,0.11209439528023599,0.014705882352941176,0.08259587020648967
766,3,Dominant Fragger,0,1.592156862745098,0.388268156424581,0.6875,0.11989795918367346,0.0111731843575419,0.05357142857142857
767,0,Passive/Low Impact,2,0.7527173913043478,0.36363636363636365,0.3125,0.07865168539325842,0.0371900826446281,0.0853932584269663
770,3,Dominant Fragger,0,1.4118325009604304,0.5537367602399822,0.5276752767527675,0.13587764639240954,0.018633420585197742,0.042129859095093106
773,2,Balanced Aggressor,1,1.2950819672131146,0.5304659498207885,0.38461538461538464,0.09337349397590361,0.025089605734767026,0.05421686746987951
774,1,Support/Utility Player,3,1.1412543153049481,0.36856533658239415,0.5280898876404494,0.07865879375790806,0.026956191026878754,0.07697174188106284
775,2,Balanced Aggressor,1,1.1593860684769777,0.3768613974799541,0.43902439024390244,0.12556869881710644,0.017182130584192438,0.0746132848043676
776,2,Balanced Aggressor,1,1.2851899827288429,0.2814814814814815,0.46153846153846156,0.11417069243156198,0.017153996101364522,0.058937198067632854
777,0,Passive/Low Impact,2,0.8036616161616161,0.3380149812734083,0.4050632911392405,0.06781376518218624,0.04213483146067416,0.028340080971659923
780,3,Dominant Fragger,3,1.1664190193164934,0.4676258992805756,0.4857142857142857,0.12637362637362637,0.017266187050359712,0.1032967032967033
782,3,Dominant Fragger,0,1.3478053435114505,0.35641130684145844,0.6976744186046512,0.10796576695194207,0.0070187679229823845,0.02797893350888743
783,2,Balanced Aggressor,1,1.144796380090498,0.3183856502242152,0.5454545454545454,0.09698996655518394,0.008968609865470852,0.06688963210702341
785,2,Balanced Aggressor,0,1.135762357855651,0.5293847566574839,0.43283582089552236,0.12912746725696367,0.029155188246097336,0.059767570558937465
786,3,Dominant Fragger,0,1.4555236728837877,0.37458926615553123,0.5945945945945946,0.15118110236220475,0.031763417305585975,0.041994750656167985
787,0,Passive/Low Impact,2,1.1589958158995814,0.2540983606557377,0.4166666666666667,0.08950617283950617,0.02663934426229508,0.041666666666666664
788,2,Balanced Aggressor,0,1.2477064220183485,0.41379310344827586,0.4666666666666667,0.1354679802955665,0.022988505747126436,0.04187192118226601
789,2,Balanced Aggressor,0,1.121903199343724,0.3716532797858099,0.5121107266435986,0.10884006131834441,0.024598393574297193,0.05365355135411345
790,0,Passive/Low Impact,2,0.6927199642697633,0.29160419790104947,0.3394495412844037,0.04473197781885398,0.014242878560719641,0.06802218114602587
791,3,Dominant Fragger,1,1.4333773879610716,0.382262996941896,0.5472103004291845,0.09725158562367864,0.04374015383189695,0.05570011383964872
792,2,Balanced Aggressor,1,1.1482412060301508,0.29292929292929293,0.43902439024390244,0.09856459330143541,0.007575757575757576,0.03062200956937799
793,2,Balanced Aggressor,0,1.3161269637704394,0.42326075411577263,0.4935897435897436,0.13665480427046264,0.021508231545406268,0.03985765124555161
794,2,Balanced Aggressor,0,1.1004892736168612,0.4102663064453879,0.4117647058823529,0.13432392273402677,0.010034735623311463,0.04606240713224368
796,2,Balanced Aggressor,2,1.14123673618734,0.2824251726784344,0.4676258992805755,0.10596379126730565,0.028012279355333843,0.05670926517571885
797,1,Support/Utility Player,3,0.8981042654028435,0.5119047619047619,0.4,0.08301158301158301,0.0744047619047619,0.03281853281853282
799,2,Balanced Aggressor,1,1.4035206499661477,0.27498619547211484,0.4358974358974359,0.1425012456402591,0.015461071231363886,0.07972097658196313
800,2,Balanced Aggressor,1,1.09840232389252,0.34116331096196867,0.5,0.12264408631521442,0.02403955036318944,0.06118546845124283
802,3,Dominant Fragger,0,1.5266075388026608,0.36616362192216045,0.6122448979591837,0.12708018154311648,0.019062748212867357,0.054462934947049915
803,2,Balanced Aggressor,1,0.972972972972973,0.3625,0.5,0.10534591194968555,0.05,0.026729559748427674
804,0,Passive/Low Impact,2,0.874831157136425,0.33521303258145363,0.5089285714285714,0.05564981336952833,0.03571428571428571,0.03698676620291823
806,2,Balanced Aggressor,1,1.2447513812154696,0.3367609254498715,0.5054945054945055,0.11562370493162039,0.02622107969151671,0.0406133443845835
808,0,Passive/Low Impact,2,0.9640831758034026,0.25565610859728505,0.4583333333333333,0.0784,0.01583710407239819,0.043199999999999995
809,0,Passive/Low Impact,2,0.9951361867704281,0.2566079295154185,0.46,0.09365994236311238,0.024229074889867842,0.06988472622478385
810,1,Support/Utility Player,3,1.0212765957446808,0.3741794310722101,0.5333333333333333,0.07238605898123325,0.024900022636384214,0.09115281501340482
811,1,Support/Utility Player,3,1.299647473560517,0.32318584070796463,0.5323741007194245,0.07023588656241718,0.046371681415929206,0.0686456400742115
815,0,Passive/Low Impact,1,1.0398230088495577,0.4418604651162791,0.25,0.08598726114649681,0.03255813953488372,0.057324840764331204
816,0,Passive/Low Impact,2,1.0453808752025933,0.3345690454124189,0.46774193548387094,0.07180694526191878,0.024096385542168676,0.058269570335491475
817,2,Balanced Aggressor,0,1.107554893933755,0.394919168591224,0.5348837209302325,0.11606367583212736,0.025789068514241727,0.04775687409551375
821,2,Balanced Aggressor,1,1.2273823884197828,0.36731882061173876,0.4909090909090909,0.12119836586472992,0.016257922292642602,0.03631411711302769
823,3,Dominant Fragger,0,1.4046643554995273,0.4548435923309789,0.55625,0.15178363254837957,0.03456104944500504,0.05782233620890651
824,1,Support/Utility Player,1,1.2953257790368273,0.396767307105825,0.5136986301369864,0.11279333838001514,0.0359865812747789,0.08730759525611911
826,1,Support/Utility Player,3,1.253674121405751,0.4054825813820674,0.4166666666666667,0.09811503141614307,0.015419760137064536,0.09231512808119866
828,3,Dominant Fragger,0,1.4164524421593832,0.3698164513936098,0.4915254237288136,0.1162079510703364,0.038069340584636305,0.05259938837920489
829,1,Support/Utility Player,3,1.0091514143094842,0.32460243217960716,0.4576271186440678,0.05793602896801449,0.02712815715622077,0.09293904646952322
830,0,Passive/Low Impact,2,0.9606060606060607,0.2777777777777778,0.5,0.08096280087527351,0.01111111111111111,0.037199124726477024
834,0,Passive/Low Impact,2,0.893258426966292,0.3897058823529412,0.3,0.058823529411764705,0.029411764705882356,0.07692307692307693
837,1,Support/Utility Player,3,1.1222986247544202,0.4087855297157623,0.47058823529411764,0.07462686567164178,0.04237726098191215,0.06432125088841506
838,2,Balanced Aggressor,2,1.1077821011673152,0.22738287560581583,0.4444444444444444,0.11595073595674378,0.024636510500807753,0.05887653950135175
839,3,Dominant Fragger,0,1.3428812131423757,0.4437275985663082,0.6515151515151515,0.08480565371024734,0.017204301075268817,0.08303886925795055
840,2,Balanced Aggressor,0,1.1401433691756273,0.43531044051335416,0.48175182481751827,0.15692821368948245,0.012486992715920917,0.04117974401780746
843,2,Balanced Aggressor,1,0.9729729729729729,0.4712140175219024,0.3793103448275862,0.10404875925119722,0.015644555694618274,0.05050065302568568
844,2,Balanced Aggressor,0,1.1197452229299363,0.3708950418544752,0.5421686746987951,0.11869158878504672,0.028976175144880875,0.05560747663551402
846,0,Passive/Low Impact,2,0.8150537634408602,0.3568,0.4090909090909091,0.061224489795918366,0.0128,0.05944986690328305
847,3,Dominant Fragger,0,1.3233743409490335,0.40672782874617736,0.5172413793103449,0.11584553928095871,0.019877675840978593,0.07456724367509987
848,2,Balanced Aggressor,1,1.0635179153094463,0.4382826475849732,0.41935483870967744,0.09113607990012484,0.016100178890876567,0.0449438202247191
849,2,Balanced Aggressor,1,1.1027928626842514,0.4224683544303797,0.5149253731343284,0.074696802646086,0.011159227181878745,0.07386990077177508
850,1,Support/Utility Player,3,0.9810181190681623,0.3854473942969518,0.36065573770491804,0.07317073170731707,0.06293018682399214,0.06328279499011205
852,2,Balanced Aggressor,1,1.0690574985180794,0.33835530445699935,0.5085714285714286,0.10042735042735042,0.03421217827997489,0.05491452991452991
853,1,Support/Utility Player,3,1.1629213483146068,0.39368998628257884,0.5,0.07475728155339806,0.04252400548696845,0.0825242718446602
854,1,Support/Utility Player,3,1.1912487708947885,0.40437956204379566,0.5252525252525253,0.11903039073806077,0.019464720194647202,0.08683068017366136
855,1,Support/Utility Player,3,1.181818181818182,0.4133663366336633,0.5409836065573771,0.06274045575614086,0.03547854785478548,0.11364308967150044
857,2,Balanced Aggressor,1,1.1856725146198832,0.3143261074458058,0.48484848484848486,0.1472693032015066,0.01837888784165881,0.0832391713747646
858,2,Balanced Aggressor,1,1.0489795918367346,0.3829787234042553,0.5833333333333334,0.060171919770773644,0.01702127659574468,0.05157593123209169
859,2,Balanced Aggressor,1,1.1900783289817234,0.3773355981557874,0.4574468085106383,0.13465654796653045,0.033001698616840575,0.07472270869819031
860,2,Balanced Aggressor,1,1.0690954773869346,0.4262295081967213,0.5,0.1213307240704501,0.01912568306010929,0.07338551859099803
862,2,Balanced Aggressor,0,1.3450305143853531,0.34423218221895663,0.4979757085020243,0.10294117647058824,0.027296404484985336,0.058823529411764705
865,1,Support/Utility Player,3,1.0116692034500252,0.2521102982554868,0.49074074074074076,0.05333333333333334,0.011254924029262803,0.11243243243243244
866,1,Support/Utility Player,3,1.482142857142857,0.2860169491525424,0.6136363636363636,0.09506726457399103,0.01694915254237288,0.11390134529147981
867,0,Passive/Low Impact,1,1.0301331464611072,0.3461384553821528,0.4507042253521127,0.08365331870543061,0.009203681472589036,0.0655512890839276
868,3,Dominant Fragger,0,1.672165820642978,0.4534788540245566,0.5777777777777777,0.11028602860286028,0.03137789904502046,0.1058855885588559
871,1,Support/Utility Player,1,1.2722063037249283,0.41750000000000004,0.5,0.09643605870020963,0.04,0.0670859538784067
874,0,Passive/Low Impact,2,0.9805194805194805,0.2677595628415301,0.5,0.035060975609756094,0.01912568306010929,0.08384146341463415
878,1,Support/Utility Player,1,1.002890816099622,0.4575411913814956,0.5127118644067796,0.08655959425190193,0.05095057034220533,0.07252747252747252
879,1,Support/Utility Player,3,1.0404907975460125,0.3453237410071942,0.5,0.090310442144873,0.017266187050359712,0.11006585136406398
880,0,Passive/Low Impact,2,0.8261589403973509,0.2957393483709273,0.5625,0.05112219451371571,0.010025062656641603,0.08229426433915212
881,1,Support/Utility Player,1,1.104965684295519,0.28595041322314046,0.4566929133858268,0.10860655737704919,0.034297520661157016,0.06352459016393443
883,2,Balanced Aggressor,1,1.2487025948103792,0.3630363036303631,0.5267175572519084,0.09749552772808587,0.0036670333700036676,0.035181872391174714
884,0,Passive/Low Impact,2,0.9666666666666667,0.2762237762237762,0.3125,0.09313725490196079,0.04195804195804196,0.03431372549019608
885,0,Passive/Low Impact,2,0.9877551020408163,0.35764705882352943,0.3548387096774194,0.0649546827794562,0.023529411764705882,0.02719033232628399
886,2,Balanced Aggressor,0,1.4,0.30900243309002434,0.5294117647058824,0.11546391752577319,0.026763990267639905,0.0536082474226804
887,1,Support/Utility Player,1,1.2594215600350571,0.27808764940239045,0.4406779661016949,0.08754863813229573,0.020717131474103586,0.10440985732814526
888,2,Balanced Aggressor,1,1.090759753593429,0.31153184165232356,0.41935483870967744,0.09045383411580595,0.015920826161790018,0.030672926447574335
889,1,Support/Utility Player,3,0.8841567291311756,0.29295154185022027,0.4838709677419355,0.05405405405405406,0.039647577092511016,0.12039312039312039
890,2,Balanced Aggressor,1,1.0371352785145889,0.3305954825462012,0.43636363636363634,0.11660777385159012,0.016427104722792605,0.052296819787985865
891,1,Support/Utility Player,3,0.956953642384106,0.3252032520325203,0.5333333333333333,0.08436724565756823,0.044715447154471545,0.06947890818858561
894,2,Balanced Aggressor,0,1.1162601626016262,0.46585998271391527,0.49122807017543857,0.0982769623484365,0.030250648228176316,0.047862156987874924
895,3,Dominant Fragger,0,1.3902605142176059,0.41993666528982515,0.5271565495207667,0.10982035928143713,0.021616411950984443,0.0555688622754491
897,0,Passive/Low Impact,2,0.871559633027523,0.33076923076923076,0.35294117647058826,0.04328018223234624,0.023076923076923078,0.04783599088838269
898,1,Support/Utility Player,3,1.0837209302325579,0.32812500000000006,0.36363636363636365,0.0996168582375479,0.03125,0.0842911877394636
899,2,Balanced Aggressor,0,1.1414230882787129,0.39928379588182633,0.46153846153846156,0.1352354442124797,0.01521933751119069,0.03943400603108328
901,1,Support/Utility Player,3,1.0820836621941594,0.3507718696397942,0.5161290322580645,0.08438818565400845,0.020048927255855806,0.09584086799276673
902,3,Dominant Fragger,0,1.2954424543358751,0.44048347613219097,0.5746268656716418,0.14491362763915547,0.016892898564676653,0.04318618042226488
903,0,Passive/Low Impact,1,0.9675675675675676,0.3553054662379421,0.4166666666666667,0.09265536723163842,0.01607717041800643,0.06214689265536723
906,2,Balanced Aggressor,2,0.8725490196078433,0.401673640167364,0.3333333333333333,0.10875331564986739,0.02092050209205021,0.034482758620689655
908,2,Balanced Aggressor,1,1.1681786461967898,0.3462603878116344,0.49295774647887325,0.12334801762114536,0.019390581717451522,0.059471365638766524
909,1,Support/Utility Player,3,0.9449183976261127,0.37912578055307755,0.48134328358208955,0.0645575032064985,0.04861730597680642,0.08764429243266354
910,0,Passive/Low Impact,2,0.8315565031982942,0.37349397590361444,0.4230769230769231,0.04166666666666667,0.009036144578313253,0.05833333333333334
912,1,Support/Utility Player,2,1.1800766283524904,0.31954887218045114,0.38461538461538464,0.07736389684813753,0.026315789473684213,0.0830945558739255
913,2,Balanced Aggressor,1,1.0481832543443919,0.40707964601769914,0.4918032786885246,0.10438542310067944,0.036887905604719766,0.025941939468807906
915,2,Balanced Aggressor,1,1.1000854387892103,0.4477747502270663,0.5210526315789473,0.10618880121684571,0.032783820896810055,0.05989162467915201
916,2,Balanced Aggressor,1,1.2223011363636362,0.34902488231338263,0.5416666666666666,0.10144181256436664,0.010087424344317418,0.0345005149330587
917,0,Passive/Low Impact,2,0.924852071005917,0.2986526946107785,0.5348837209302325,0.0536448193813541,0.02657185628742515,0.03980099502487562
918,2,Balanced Aggressor,1,1.0928792569659442,0.4,0.5625,0.07972665148063782,0.014035087719298246,0.05466970387243736
920,3,Dominant Fragger,0,1.3714038128249566,0.3943306202638226,0.5460750853242321,0.13126341032437208,0.027645242772944147,0.06045689763978291
921,3,Dominant Fragger,0,1.3260225251926498,0.374384236453202,0.6896551724137931,0.14639540026536932,0.013793103448275862,0.04953560371517028
922,1,Support/Utility Player,3,1.2051104972375688,0.26842105263157895,0.5316455696202531,0.06092336982389338,0.03881578947368421,0.12184673964778676
923,2,Balanced Aggressor,2,1.0250000000000001,0.39501779359430605,0.35714285714285715,0.13262599469496023,0.01779359430604982,0.01326259946949602
924,1,Support/Utility Player,3,1.1313446126447018,0.39374425022999077,0.46296296296296297,0.09015829318651067,0.012879484820607174,0.09325533379215417
925,2,Balanced Aggressor,1,1.4333207404608992,0.36303431667670083,0.4728682170542636,0.1265387918694532,0.017158338350391333,0.04065273403950759
926,1,Support/Utility Player,3,1.3324022346368718,0.34523809523809523,0.7,0.0831758034026465,0.02142857142857143,0.12665406427221174
927,2,Balanced Aggressor,1,1.0346500346500347,0.42958860759493667,0.6323529411764706,0.08135235076597992,0.00949367088607595,0.04490227152667723
928,0,Passive/Low Impact,2,0.8785714285714287,0.3894230769230769,0.21428571428571427,0.036619718309859155,0.03365384615384615,0.05070422535211267
929,2,Balanced Aggressor,1,1.1161400512382578,0.3616268788682582,0.543859649122807,0.09908735332464146,0.01856763925729443,0.06649282920469361
930,3,Dominant Fragger,0,1.387434554973822,0.29979035639412993,0.5909090909090909,0.11307420494699648,0.027253668763102725,0.05300353356890459
931,3,Dominant Fragger,0,1.3203732503888024,0.5115803814713896,0.5692307692307692,0.1182181610508281,0.02316076294277929,0.05368360936607652
932,1,Support/Utility Player,3,1.3118908382066277,0.33389423076923075,0.5157894736842106,0.10396424407306647,0.045432692307692306,0.08628060629615236
935,3,Dominant Fragger,0,1.587719298245614,0.44879518072289154,0.6428571428571429,0.14634146341463414,0.003012048192771084,0.04573170731707317
936,0,Passive/Low Impact,2,0.862781954887218,0.41223404255319146,0.4166666666666667,0.08006279434850863,0.018617021276595747,0.025117739403453687
937,1,Support/Utility Player,3,0.9591078066914498,0.3466666666666667,0.6,0.055408970976253295,0.05333333333333334,0.079155672823219
938,0,Passive/Low Impact,2,1.117798796216681,0.2457245724572457,0.49206349206349204,0.09520921770770165,0.0198019801980198,0.050939963614311703
939,0,Passive/Low Impact,2,0.951885565669701,0.2966360856269113,0.46153846153846156,0.10146443514644352,0.0045871559633027525,0.0596234309623431
940,2,Balanced Aggressor,1,1.0761697497279652,0.35240274599542337,0.5111111111111111,0.10620915032679738,0.012585812356979406,0.03594771241830065
942,1,Support/Utility Player,3,0.9074074074074073,0.3038461538461539,0.5,0.06802721088435375,0.04230769230769231,0.07256235827664399
944,1,Support/Utility Player,0,1.2131083202511774,0.44033674963396774,0.5079365079365079,0.10572429906542057,0.025256222547584188,0.08060747663551403
945,0,Passive/Low Impact,1,1.037122969837587,0.3960880195599022,0.5416666666666666,0.04047217537942665,0.017114914425427872,0.0657672849915683
946,1,Support/Utility Player,1,1.070110701107011,0.3342716396903589,0.5512820512820513,0.1223895094706168,0.04574243490499648,0.06022340942204954
947,1,Support/Utility Player,0,1.2511792452830188,0.32441113490364026,0.5581395348837209,0.12522202486678508,0.03747323340471092,0.07726465364120781
948,0,Passive/Low Impact,1,1.062708102108768,0.4127557160048135,0.425531914893617,0.06118314424635332,0.028880866425992777,0.05024311183144247
950,1,Support/Utility Player,3,0.9601910828025478,0.3251184834123223,0.4492753623188406,0.0672463768115942,0.05118483412322275,0.06492753623188406
951,2,Balanced Aggressor,1,1.107940446650124,0.45692883895131087,0.2564102564102564,0.09606147934678194,0.032032328011038835,0.026897214217098942
952,2,Balanced Aggressor,1,1.1709646609360078,0.3509222507588139,0.5048076923076923,0.1006197593875319,0.018911977585804342,0.04958075100255195
953,1,Support/Utility Player,3,1.1267685342388227,0.372316384180791,0.4742268041237113,0.06918744971842317,0.03559322033898305,0.09251810136765888
955,1,Support/Utility Player,3,0.9939814814814816,0.3370726495726496,0.5045871559633027,0.0981012658227848,0.045940170940170943,0.06188466947960619
956,1,Support/Utility Player,3,1.2171747360031877,0.41351703593371814,0.49603174603174605,0.08791840252837235,0.05939303667845838,0.09122252549920988
958,0,Passive/Low Impact,2,0.8892307692307693,0.39241549876339654,0.4444444444444444,0.06488360574541853,0.008244023083264633,0.037642397226349676
959,2,Balanced Aggressor,1,1.1505190311418685,0.48316498316498313,0.39285714285714285,0.11668928086838534,0.015151515151515152,0.05020352781546811
960,2,Balanced Aggressor,1,1.2605291576673867,0.3085492855412933,0.4873096446700508,0.10663371982512831,0.01582262839744762,0.07508078312107964
964,1,Support/Utility Player,3,1.196153846153846,0.3443830570902394,0.5384615384615384,0.0950354609929078,0.05893186003683242,0.06241134751773049
965,2,Balanced Aggressor,1,1.2041302621127878,0.34022988505747126,0.5,0.09005297233666863,0.00996168582375479,0.07298410829899941
